id,name,description,title,start_date,end_date,experience_type,job_type,job_location,min_years_required,type_of_insertion,is_verified,is_verified_client,daily_hours,created_by,created_at,updated_at,resource_id,client_id,pipeline_id,Closed
152,"iam cybersecurity consultant, atos - eviden","managed access through active directory and gpos, strengthening system security. handled incident tickets using bmc remedy and jira, ensuring prompt issue resolution. organized client meetings to identify and resolve problems, improving customer satisfaction. collaborated with the r&d team to reduce technical incidents by 30%. created performance analysis dashboards and customized reports to optimize operations. documented technical guides to facilitate user onboarding.",data analyst,2023-09-01 00:00:00,2024-03-31 00:00:00,1,1,"Casablanca, morocco",,0.0,0,0,,,2024-12-17 10:36:32,2024-12-17 10:36:32,44.0,191.0,,
153,"data science instructor, gomycode","developed tutorials and documentation to support student learning. led workshops on python, r, sql, and libraries such as pandas and scikit-learn. assessed student progress through quizzes and projects. guided students in their data science projects.",data analyst,2023-06-01 00:00:00,2023-08-31 00:00:00,0,0,Remote,,0.0,0,0,,,2024-12-17 10:36:32,2024-12-17 10:36:32,44.0,192.0,,
154,"data scientist: end-of-studies internship, ensias","detected fake news using deep learning architectures (cnn, lstm, gru, ensemble learning). integrated bert embeddings to enhance text data representation. preprocessed data, created visualizations, and performed tokenization.",data analyst,2022-03-01 00:00:00,2022-10-31 00:00:00,0,1,"Rabat, morocco",,0.0,0,0,,,2024-12-17 10:36:32,2024-12-17 10:36:32,44.0,193.0,,
155,"web developer: graduate internship, bac+2, ingenie","developed a reimbursement management application using php, mysql, and ajax for dynamic interactions. designed the user interface with bootstrap to ensure a responsive and user-friendly experience.",frontend developer,2019-07-01 00:00:00,2019-08-31 00:00:00,0,1,"Témara, morocco",,0.0,0,0,,,2024-12-17 10:36:32,2024-12-17 10:36:32,44.0,194.0,,
156,r´ef´erent en data engineering at simplon.co,"formateur en ingéniérie des données pour la première promotion, avec un taux d’insertion de 83%. gestion de l’infrastructure cloud d’azure des de 20 personnes avec un accompagnement et encadrement dans leurs projets. conception d’une plateforme d’analyse de postes avec postgresql pour le stockage des données, permettant aux équipes rh de prendre des décisions éclairées. développement d’un backend django pour gérer les requêtes de filtrage et fournir des tableaux de bord. développement d’un scraper de données d’emploi automatisé en utilisant selenium et airflow. implémentation d’un outil python d’extraction de compétences utilisant openai gpt et nltk. génération de représentations vectorielles à l’aide de bert pour l’analyse sémantique des titres de postes. clustering k-means pour segmenter les données textuelles, optimisé avec le score de silhouette. intégration de gpt-4 pour vérifier et extraire uniquement les compétences techniques nécessaires.",data analyst,2023-08-01 00:00:00,,2,1,"Marrekech, ma",,0.0,0,0,,,2024-12-17 10:37:20,2024-12-17 10:37:20,45.0,195.0,,
157,développeur d’automatisation at freelance,"création d’un système automatisé pour traiter et livrer des produits numériques, en intégrant google sheets, protonmail et sellix avec python. mise en place de webhooks pour déclencher des actions sur les commandes sellix. développement de scripts personnalisés pour la gestion sécurisée des données via les api et les bibliothèques python (gspread, oauth2client). mise en place de protocoles de suivi et de gestion des erreurs pour garantir la fiabilité du système.",backend developer,2022-10-01 00:00:00,2023-02-01 00:00:00,1,0,Remote,,0.0,0,0,,,2024-12-17 10:37:20,2024-12-17 10:37:20,45.0,24.0,,
158,stagiaire en data engineering at deepecho,"mise en place d’un workflow de prétraitement d’images dicom et de type standard allant de l’ocr au traitement de texte. mise en place d’un processus etl (azure databricks, azure data factory) automatisé sur plusieurs jeux de données. implémentation du modèle de segmentation d’images dicom detecron2 avec pytorch. déploiement de kubeflow sur azure kubernetes et création d’un pipeline de formation automatisé. configuration d’un pipeline ci/cd avec github actions et azure container registry.",data analyst,2022-02-01 00:00:00,2022-08-01 00:00:00,0,1,"Rabat, ma",,0.0,0,0,,,2024-12-17 10:37:20,2024-12-17 10:37:20,45.0,196.0,,
159,"developer backend, data scientist",creation of a platform for mental health.,backend developer,2024-01-01 00:00:00,,2,0,Ehc remote,,0.0,0,0,,,2024-12-18 09:53:10,2024-12-18 09:53:10,46.0,197.0,,
160,intern fssm-ird,worked on topic modeling applied to the categorization of legal articles using lda/lsa.,data analyst,2022-02-01 00:00:00,2022-07-01 00:00:00,0,0,Fssm-ird remote,,0.0,0,0,,,2024-12-18 09:53:10,2024-12-18 09:53:10,46.0,198.0,,
161,engineering intern at ia movement - rabat,created a system for neural machine translation.,data analyst,2024-02-01 00:00:00,2024-07-01 00:00:00,0,1,"Rabat, morocco",,0.0,0,0,,,2024-12-18 09:53:10,2024-12-18 09:53:10,46.0,199.0,,
162,intern at fstg,exploratory data analysis for machine learning.,data analyst,2022-03-01 00:00:00,2022-07-01 00:00:00,0,0,Fstg remote,,0.0,0,0,,,2024-12-18 09:53:10,2024-12-18 09:53:10,46.0,200.0,,
163,fidelio: accounting assistance changeover at la ca,management and coordination of testing activities. contribute to the testing strategy (uat) and execute tests for the validation phase. contribute and report the progress of the project to the project management. monitoring of tickets opened by the back office and acceptance of changes proposed by sopra team solution.,senior project manager,2023-09-01 00:00:00,2024-09-01 00:00:00,1,1,"France, paris",,0.0,0,0,,,2024-12-19 16:29:47,2024-12-19 16:29:47,47.0,201.0,,
164,senior murex consultant at la caisse des dépôts,"member of the sigma taskforce – accounting stream, from lot4 to lot9. expertise in cdc accounting configuration (accounting rules, liquidation, datamart, interface cre, eod procedures, hedge accounting, etc.). follow-up of production incidents. analysis of issues with dev teams. design and implementation of test cases and acceptance criteria in conjunction with business for corrective/evolutive maintenance.",business analyst,2022-02-01 00:00:00,2023-08-01 00:00:00,1,1,"France, paris",,0.0,0,0,,,2024-12-19 16:29:47,2024-12-19 16:29:47,47.0,201.0,,
165,implementation of a nsfr ratio monitoring and fore,"conduct workshops with clients for the definition, scoping and design phases. analyze client requirements. validation of the deliverable: nsfr reporting by users.",senior consultant,2021-09-01 00:00:00,2022-01-01 00:00:00,1,1,"France, paris",,0.0,0,0,,,2024-12-19 16:29:47,2024-12-19 16:29:47,47.0,202.0,,
166,management of production of prudential solvency ra,monitoring and management of monthly and daily production processes. analysis of anomalies and implementation of remediation plans with business and it. business support for clients risk and bo.,senior consultant,2020-06-01 00:00:00,2021-08-01 00:00:00,1,1,"France, paris",,0.0,0,0,,,2024-12-19 16:29:47,2024-12-19 16:29:47,47.0,86.0,,
167,accounting control of market operations at psa ban,"reconciliation of the accounting of market transactions between the accounting system and the management system on behalf of psa finance uk and psa spain. implementation of derivative accounting schemes in the sap accounting engine (cds, swaps, bonds, securities lending...). reporting of monthly accounting/management reconciliations for the jv uk and jv spain. test of the new schemes of derivatives in the accounting system sap.",senior consultant,2019-05-01 00:00:00,2020-05-01 00:00:00,1,1,"France, paris",,0.0,0,0,,,2024-12-19 16:29:47,2024-12-19 16:29:47,47.0,203.0,,
168,evolution of modules of p&l application management,understand and translate the clients’ requirements into user stories in agile mode. contribute to the testing strategy (uat) and execute tests for the validation phase. users support for the integration of the p&l from their back office systems to the main system air in paris (brexit context). training of new users to the solution.,senior business analyst,2017-10-01 00:00:00,2019-03-01 00:00:00,1,1,"France, paris",,0.0,0,0,,,2024-12-19 16:29:47,2024-12-19 16:29:47,47.0,204.0,,
169,deployment of an anti-money laundering solution: a,"data quality check of the database (cash management, trade finance, sepa transfer, mass transfer. coordination with it teams dedicated to deployment of the solution. organization and evaluation of data quality: source providers. analysis of data collected on multiple platforms to obtain meaningful information. evaluation of the quality of the alerts produced in actimize.",business analyst,2016-03-01 00:00:00,2017-09-01 00:00:00,1,1,"France, paris",,0.0,0,0,,,2024-12-19 16:29:47,2024-12-19 16:29:47,47.0,205.0,,
170,mx.3 upgrade project and implementation of derivat,"data reconciliation, views and reports reconciliation. participation in go-live deployment. deliver and conduct customized trainings according to the client needs. define the functional specifications and write the scoping documents. understand business requirements from fo-mo-bo team and define the functional specifications. define accounting schemes of derivatives in murex for mapping. follow-up of the developments made by dev teams. realization of the testing strategy and coordination of deliveries. project owner for the implementation of several p&l reports.",murex project manager,2012-01-01 00:00:00,2016-02-01 00:00:00,1,1,"Morocco, casablanca",,0.0,0,0,,,2024-12-19 16:29:47,2024-12-19 16:29:47,47.0,206.0,,
